OrderID,OrderDate,CustomerName,ProductName,Category,SalesLocation,Quantity,UnitPrice,TotalRevenue
3020,9/25/2024,Anthony Gonzalez,Urban Classic Jeans,Fashion,"San Francisco, CA",4,54.04,205.36
3021,12/19/2024,Steven Wilson,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",4,129.65,466.76
3022,3/27/2025,Paul Rodriguez,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",1,141.44,134.37
3023,8/27/2025,Anthony Miller,Summit Running Shoes,Fashion,"Atlanta, GA",1,73.1,69.44
3024,2/12/2024,Anthony Jones,Aurora Smartphone X1,Electronics,"San Francisco, CA",4,582.67,2330.68
3025,10/10/2024,Michael Johnson,FreshBrew Coffee Maker,Home Appliances,"San Diego, CA",5,121.42,607.1
3026,10/7/2024,James Martin,FreshBrew Coffee Maker,Home Appliances,"Portland, OR",4,135.45,541.8
3027,5/21/2024,Anthony Williams,ZenLife Yoga Mat,Sports & Fitness,"Chicago, IL",1,73.98,73.98
3028,9/4/2024,Donald Taylor,Pulse Wireless Earbuds,Electronics,"San Diego, CA",2,95.04,152.06
3029,7/6/2024,Karen Smith,Nebula Laptop Pro,Electronics,"Seattle, WA",1,1142.07,1027.86
3030,1/10/2024,Kevin Brown,FreshBrew Coffee Maker,Home Appliances,"Chicago, IL",3,165.2,495.6
3031,11/13/2024,James Jackson,Aurora Smartphone X1,Electronics,"Las Vegas, NV",2,429.74,859.48
3032,2/10/2024,Sarah Taylor,Pulse Wireless Earbuds,Electronics,"Portland, OR",3,155.8,467.4
3033,7/27/2024,Donald Davis,NutriMax Blender,Home Appliances,"Austin, TX",5,98.69,468.8
3034,9/24/2025,Jennifer Rodriguez,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",5,111.25,556.25
3035,4/9/2025,Daniel Smith,Urban Classic Jeans,Fashion,"Los Angeles, CA",4,90.76,326.72
3036,5/2/2025,Matthew Jones,Nebula Laptop Pro,Electronics,"Portland, OR",3,1310.76,3932.28
3037,12/19/2025,Karen Thomas,Urban Classic Jeans,Fashion,"Chicago, IL",5,74.11,333.5
3038,3/9/2025,William Gonzalez,NutriMax Blender,Home Appliances,"Seattle, WA",3,131.42,394.26
3039,12/31/2024,Thomas Hernandez,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",4,58.65,222.88
3040,10/24/2025,Thomas Smith,NutriMax Blender,Home Appliances,"San Antonio, TX",1,86.71,69.37
3041,1/4/2025,James Smith,Nebula Laptop Pro,Electronics,"Phoenix, AZ",5,1424.04,6408.2
3042,8/26/2024,Susan Jones,Summit Running Shoes,Fashion,"Los Angeles, CA",4,76.28,289.88
3043,5/29/2025,John Johnson,GlowAir Standing Fan,Home Appliances,"Seattle, WA",1,145.23,145.23
3044,3/14/2024,Richard Jones,FreshBrew Coffee Maker,Home Appliances,"Miami, FL",3,192.15,518.79
3045,12/7/2025,Michael Johnson,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",4,59.77,203.2
3046,12/13/2025,Sarah Lopez,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",3,58.58,149.37
3047,1/3/2024,James Thomas,Nebula Laptop Pro,Electronics,"San Diego, CA",2,1253.3,2255.94
3048,4/2/2024,Kevin Jones,FreshBrew Coffee Maker,Home Appliances,"Chicago, IL",3,205.82,555.72
3049,11/9/2025,Matthew Wilson,Summit Running Shoes,Fashion,"Denver, CO",3,90.5,257.91
3050,9/13/2024,Jessica Rodriguez,Nebula Laptop Pro,Electronics,"Austin, TX",1,920.02,736.02
3051,3/12/2025,Patricia Martin,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",1,164.74,156.5
3052,1/31/2025,Anthony Martinez,Aurora Smartphone X1,Electronics,"Las Vegas, NV",3,524.85,1417.11
3053,4/28/2024,Patricia Martin,Urban Classic Jeans,Fashion,"Las Vegas, NV",5,89.71,358.85
3054,11/16/2024,Mark Moore,Summit Running Shoes,Fashion,"San Antonio, TX",3,86.56,233.7
3055,6/28/2025,Andrew Jones,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",5,144.06,684.3
3056,7/4/2024,Elizabeth Anderson,Nebula Laptop Pro,Electronics,"New York, NY",4,1092.41,4369.64
3057,4/6/2024,Patricia Taylor,GlowAir Standing Fan,Home Appliances,"Chicago, IL",3,177.11,425.07
3058,2/6/2025,Paul Jackson,NutriMax Blender,Home Appliances,"Boston, MA",4,134.77,539.08
3059,4/21/2025,David Taylor,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",5,77.47,387.35
3060,3/10/2025,Anthony Martinez,Aurora Smartphone X1,Electronics,"Dallas, TX",5,530.87,2521.65
3061,2/14/2025,Elizabeth Johnson,GlowAir Standing Fan,Home Appliances,"Houston, TX",2,168.44,303.2
3062,7/19/2025,Steven Jackson,Summit Running Shoes,Fashion,"Orlando, FL",5,81.26,386
3063,8/19/2025,Jennifer Miller,Summit Running Shoes,Fashion,"Portland, OR",1,80.38,80.38
3064,9/15/2024,David Williams,Urban Classic Jeans,Fashion,"Philadelphia, PA",1,48.52,48.52
3065,7/25/2024,Robert Rodriguez,Nebula Laptop Pro,Electronics,"Houston, TX",1,990.66,990.66
3066,9/17/2025,Elizabeth Davis,Pulse Wireless Earbuds,Electronics,"Denver, CO",3,96.92,261.69
3067,5/24/2024,David Taylor,PureGlow Skincare Set,Beauty,"Boston, MA",3,92.54,249.87
3068,11/29/2024,James Jones,Urban Classic Jeans,Fashion,"Austin, TX",5,64.26,321.3
3069,12/24/2024,Robert Rodriguez,NutriMax Blender,Home Appliances,"Miami, FL",5,103.23,516.15
3070,11/27/2024,Susan Williams,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",3,48.84,146.52
3071,12/25/2025,Sarah Thomas,NutriMax Blender,Home Appliances,"Portland, OR",2,109.34,218.68
3072,11/27/2024,Karen Brown,Nebula Laptop Pro,Electronics,"Los Angeles, CA",2,1052.54,1789.32
3073,5/11/2024,Elizabeth Williams,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",3,64.21,192.63
3074,3/23/2025,David Jackson,Urban Classic Jeans,Fashion,"Phoenix, AZ",4,94.19,357.92
3075,12/12/2025,Kevin Wilson,Summit Running Shoes,Fashion,"New York, NY",1,93.93,79.84
3076,6/4/2025,Robert Miller,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",1,149.21,126.83
3077,5/10/2024,James Jones,Aurora Smartphone X1,Electronics,"Atlanta, GA",5,544.73,2587.45
3078,11/15/2025,Richard Martin,Aurora Smartphone X1,Electronics,"New York, NY",2,374.03,598.44
3079,5/20/2024,Andrew Thomas,NutriMax Blender,Home Appliances,"Denver, CO",3,127.39,324.84
3080,6/5/2024,Michael Jackson,Pulse Wireless Earbuds,Electronics,"Seattle, WA",5,108.74,543.7
3081,2/2/2024,Linda Thomas,NutriMax Blender,Home Appliances,"San Antonio, TX",2,132.52,265.04
3082,2/3/2024,Karen Smith,Urban Classic Jeans,Fashion,"Las Vegas, NV",4,85.81,343.24
3083,8/10/2024,Sarah Lopez,Nebula Laptop Pro,Electronics,"San Francisco, CA",4,995.28,3981.12
3084,11/25/2025,Jennifer Smith,Pulse Wireless Earbuds,Electronics,"Philadelphia, PA",2,98.49,177.28
3085,6/30/2025,Kevin Jones,Pulse Wireless Earbuds,Electronics,"Miami, FL",2,131.78,263.56
3086,8/2/2024,Daniel Smith,Nebula Laptop Pro,Electronics,"San Antonio, TX",5,908.64,3861.7
3087,6/30/2024,James Jackson,NutriMax Blender,Home Appliances,"Atlanta, GA",1,104.89,99.65
3088,8/21/2024,Matthew Wilson,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",1,45.14,40.63
3089,11/13/2024,Matthew Martinez,Nebula Laptop Pro,Electronics,"San Antonio, TX",4,1048.18,3773.44
3090,2/26/2024,William Gonzalez,Aurora Smartphone X1,Electronics,"Chicago, IL",4,582.02,2328.08
3091,6/13/2024,Karen Martinez,GlowAir Standing Fan,Home Appliances,"New York, NY",3,139.76,419.28
3092,8/30/2024,Andrew Thomas,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",2,100.21,180.38
3093,8/12/2024,Patricia Lopez,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",2,113.54,204.38
3094,7/26/2024,Karen Smith,Urban Classic Jeans,Fashion,"Denver, CO",4,58.76,211.52
3095,8/31/2024,Kevin Jackson,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",3,124.04,334.92
3096,2/1/2024,Thomas Smith,PureGlow Skincare Set,Beauty,"Philadelphia, PA",3,97.18,262.38
3097,5/17/2024,Patricia Martin,FreshBrew Coffee Maker,Home Appliances,"Los Angeles, CA",5,183.06,869.55
3098,2/2/2025,Donald Williams,Nebula Laptop Pro,Electronics,"New York, NY",2,1427.35,2426.5
3099,9/10/2024,Patricia Miller,NutriMax Blender,Home Appliances,"San Diego, CA",5,74.61,373.05
3100,9/15/2024,Charles Gonzalez,Urban Classic Jeans,Fashion,"New York, NY",4,54.44,196
3101,9/4/2024,Kevin Jones,PureGlow Skincare Set,Beauty,"San Diego, CA",3,63.75,172.11
3102,5/3/2024,Mark Lopez,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",4,162.29,551.8
3103,9/19/2024,Patricia Martin,Nebula Laptop Pro,Electronics,"Denver, CO",1,825.31,825.31
3104,1/29/2024,Steven Rodriguez,Urban Classic Jeans,Fashion,"Orlando, FL",5,71.82,359.1
3105,10/12/2025,Robert Rodriguez,Urban Classic Jeans,Fashion,"San Diego, CA",1,51.6,51.6
3106,9/9/2025,Andrew Garcia,Aurora Smartphone X1,Electronics,"Chicago, IL",4,362.11,1448.44
3107,12/12/2024,Patricia Rodriguez,GlowAir Standing Fan,Home Appliances,"Orlando, FL",5,130.89,589
3108,12/6/2025,Richard Moore,Summit Running Shoes,Fashion,"Atlanta, GA",2,97.05,184.4
3109,4/26/2024,Andrew Garcia,Nebula Laptop Pro,Electronics,"Orlando, FL",4,1484.76,4751.24
3110,5/4/2024,Linda Thomas,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",4,69.1,276.4
3111,12/15/2025,Elizabeth Johnson,Summit Running Shoes,Fashion,"Miami, FL",3,99.74,269.31
3112,3/1/2025,Joshua Miller,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",5,189.89,949.45
3113,2/6/2025,Jessica Taylor,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",3,69.43,177.06
3114,2/9/2025,James Jones,Urban Classic Jeans,Fashion,"Atlanta, GA",5,76.71,306.85
3115,11/16/2024,David Lopez,Nebula Laptop Pro,Electronics,"Portland, OR",5,959.46,4797.3
3116,3/12/2024,Anthony Taylor,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",4,187.53,750.12
3117,3/20/2024,Barbara Gonzalez,Nebula Laptop Pro,Electronics,"Chicago, IL",2,1554.77,3109.54
3118,6/2/2025,Thomas Davis,Aurora Smartphone X1,Electronics,"San Jose, CA",2,414.71,829.42
3119,4/6/2025,Anthony Gonzalez,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",2,142.91,228.66
3120,6/22/2024,Kevin Taylor,Summit Running Shoes,Fashion,"San Francisco, CA",4,89.97,359.88
3121,1/16/2024,Jessica Rodriguez,Pulse Wireless Earbuds,Electronics,"San Jose, CA",5,129.22,646.1
3122,10/29/2024,Steven Anderson,NutriMax Blender,Home Appliances,"Las Vegas, NV",4,88.87,284.4
3123,11/11/2024,Patricia Wilson,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",4,138.87,555.48
3124,11/8/2025,Barbara Lopez,Nebula Laptop Pro,Electronics,"Atlanta, GA",4,982.32,3143.44
3125,6/7/2024,James Martin,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",2,134.89,242.8
3126,4/14/2025,Linda Taylor,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",4,67.92,271.68
3127,11/1/2024,Karen Martinez,Nebula Laptop Pro,Electronics,"San Francisco, CA",5,1133.36,5666.8
3128,4/11/2025,Joshua Gonzalez,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",3,175.01,525.03
3129,1/19/2024,Daniel Miller,Urban Classic Jeans,Fashion,"Austin, TX",4,75.22,300.88
3130,2/17/2024,Elizabeth Gonzalez,PureGlow Skincare Set,Beauty,"Philadelphia, PA",2,112.54,202.58
3131,4/25/2024,Steven Johnson,GlowAir Standing Fan,Home Appliances,"New York, NY",2,185.25,351.98
3132,8/28/2025,Paul Rodriguez,Summit Running Shoes,Fashion,"Orlando, FL",2,68.63,137.26
3133,7/21/2024,Kevin Wilson,Nebula Laptop Pro,Electronics,"Miami, FL",5,993.98,4472.9
3134,11/13/2024,Kevin Garcia,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",3,148.46,400.83
3135,10/31/2024,Donald Brown,Summit Running Shoes,Fashion,"Dallas, TX",2,67.71,121.88
3136,10/13/2025,Anthony Miller,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",5,114.44,543.6
3137,9/10/2024,Patricia Johnson,Summit Running Shoes,Fashion,"Denver, CO",3,76.88,230.64
3138,6/17/2025,Charles Gonzalez,Nebula Laptop Pro,Electronics,"San Diego, CA",3,1274.97,3633.66
3139,10/20/2025,Sarah Thomas,FreshBrew Coffee Maker,Home Appliances,"San Diego, CA",5,126.9,571.05
3140,1/31/2024,Paul Jackson,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",3,173.74,495.15
3141,3/8/2024,Susan Martin,Summit Running Shoes,Fashion,"Miami, FL",5,127.43,637.15
3142,4/17/2024,Richard Jones,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",3,167.65,402.36
3143,12/30/2025,Jessica Taylor,FreshBrew Coffee Maker,Home Appliances,"Philadelphia, PA",3,161.07,483.21
3144,7/23/2024,Michael Williams,NutriMax Blender,Home Appliances,"San Francisco, CA",3,87.39,262.17
3145,5/11/2024,Steven Miller,FreshBrew Coffee Maker,Home Appliances,"Seattle, WA",5,176.87,884.35
3146,5/11/2025,Linda Lopez,Nebula Laptop Pro,Electronics,"Orlando, FL",2,1450.9,2321.44
3147,5/6/2025,Anthony Martinez,GlowAir Standing Fan,Home Appliances,"Miami, FL",5,170.56,682.25
3148,6/17/2024,Andrew Miller,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",2,123.89,235.4
3149,8/7/2025,Richard Moore,Urban Classic Jeans,Fashion,"Denver, CO",1,50.9,45.81
3150,2/20/2025,Matthew Johnson,ZenLife Yoga Mat,Sports & Fitness,"Denver, CO",1,75.18,67.66
3151,1/20/2024,Elizabeth Anderson,PureGlow Skincare Set,Beauty,"Houston, TX",1,86.68,78.01
3152,5/26/2024,Susan Taylor,Urban Classic Jeans,Fashion,"Miami, FL",5,84.02,399.1
3153,8/27/2024,Patricia Taylor,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",2,123.05,233.8
3154,7/14/2025,Susan Williams,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",4,135.62,515.36
3155,12/14/2024,Susan Williams,GlowAir Standing Fan,Home Appliances,"Miami, FL",1,153.9,130.82
3156,5/24/2024,Karen Anderson,GlowAir Standing Fan,Home Appliances,"Denver, CO",3,168.78,506.34
3157,2/21/2025,James Smith,Urban Classic Jeans,Fashion,"New York, NY",1,82.79,70.37
3158,6/19/2024,Barbara Williams,Summit Running Shoes,Fashion,"Denver, CO",1,96.81,82.29
3159,12/12/2024,Steven Jackson,Urban Classic Jeans,Fashion,"Atlanta, GA",5,63.08,252.3
3160,5/8/2025,John Moore,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",4,65.97,263.88
3161,2/14/2024,Kevin Garcia,GlowAir Standing Fan,Home Appliances,"Dallas, TX",5,155.44,777.2
3162,12/2/2025,Kevin Wilson,NutriMax Blender,Home Appliances,"Portland, OR",1,120.36,114.34
3163,8/9/2024,Donald Taylor,NutriMax Blender,Home Appliances,"Boston, MA",3,88.68,226.14
3164,9/4/2024,Kevin Garcia,GlowAir Standing Fan,Home Appliances,"Miami, FL",2,105.72,211.44
3165,12/12/2024,Joseph Williams,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",5,55.09,275.45
3166,4/7/2025,Joshua Brown,Urban Classic Jeans,Fashion,"New York, NY",1,91.91,91.91
3167,9/21/2024,Richard Williams,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",2,97,184.3
3168,4/18/2024,Linda Thomas,Aurora Smartphone X1,Electronics,"Seattle, WA",5,516.91,2584.55
3169,9/10/2025,Thomas Smith,Summit Running Shoes,Fashion,"Las Vegas, NV",4,69.61,278.44
3170,6/14/2024,Daniel Lopez,Urban Classic Jeans,Fashion,"Denver, CO",4,73.49,293.96
3171,7/27/2024,Linda Davis,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",3,150.12,360.3
3172,12/27/2024,Barbara Williams,NutriMax Blender,Home Appliances,"San Antonio, TX",1,112.1,100.89
3173,1/27/2024,Thomas Hernandez,PureGlow Skincare Set,Beauty,"Seattle, WA",5,95.62,454.2
3174,4/3/2024,Thomas Smith,Summit Running Shoes,Fashion,"Chicago, IL",1,124.26,118.05
3175,8/11/2024,Daniel Lopez,Nebula Laptop Pro,Electronics,"Houston, TX",5,856.23,4067.1
3176,1/9/2024,Susan Taylor,Summit Running Shoes,Fashion,"Phoenix, AZ",4,116.7,443.44
3177,2/22/2024,Linda Williams,Nebula Laptop Pro,Electronics,"Phoenix, AZ",4,1457.99,5540.36
3178,8/2/2025,Robert Smith,PureGlow Skincare Set,Beauty,"San Antonio, TX",2,66.05,105.68
3179,10/13/2024,Paul Martinez,Aurora Smartphone X1,Electronics,"Miami, FL",3,335.55,1006.65
3180,4/18/2025,Patricia Williams,Aurora Smartphone X1,Electronics,"Phoenix, AZ",5,589.56,2800.4
3181,6/16/2024,Steven Martinez,PureGlow Skincare Set,Beauty,"Los Angeles, CA",4,80.5,305.88
3182,11/10/2024,Anthony Hernandez,GlowAir Standing Fan,Home Appliances,"San Diego, CA",3,122.33,366.99
3183,2/24/2025,Karen Johnson,FreshBrew Coffee Maker,Home Appliances,"New York, NY",4,197.51,632.04
3184,7/4/2025,Linda Thomas,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",4,112.41,404.68
3185,2/6/2024,Barbara Thomas,Urban Classic Jeans,Fashion,"Denver, CO",1,93.25,93.25
3186,8/16/2024,John Smith,Summit Running Shoes,Fashion,"Dallas, TX",1,69.26,69.26
3187,1/25/2024,Andrew Garcia,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",3,69.83,167.58
3188,4/29/2025,Mark Anderson,Summit Running Shoes,Fashion,"Los Angeles, CA",4,117.63,470.52
3189,6/20/2025,Donald Taylor,NutriMax Blender,Home Appliances,"San Francisco, CA",2,116.92,233.84
3190,12/30/2025,Charles Lopez,Urban Classic Jeans,Fashion,"Phoenix, AZ",2,68.86,123.94
3191,7/3/2025,Kevin Garcia,Summit Running Shoes,Fashion,"Seattle, WA",2,89.3,169.68
3192,3/25/2025,Paul Martinez,NutriMax Blender,Home Appliances,"San Antonio, TX",1,151.23,143.67
3193,2/9/2025,William Gonzalez,GlowAir Standing Fan,Home Appliances,"Orlando, FL",4,174.21,696.84
3194,6/28/2024,Daniel Lopez,Summit Running Shoes,Fashion,"Miami, FL",3,92.37,249.39
3195,10/29/2024,Andrew Anderson,NutriMax Blender,Home Appliances,"Denver, CO",3,93.51,266.49
3196,1/15/2025,John Smith,Summit Running Shoes,Fashion,"San Francisco, CA",3,98.25,294.75
3197,1/28/2025,Daniel Garcia,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",4,155.81,592.08
3198,1/12/2025,Andrew Thomas,Pulse Wireless Earbuds,Electronics,"Denver, CO",2,127.76,242.74
3199,7/26/2025,Anthony Jones,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",4,51.92,166.16
3200,4/20/2024,Mark Hernandez,Pulse Wireless Earbuds,Electronics,"Austin, TX",2,141.64,283.28
3201,4/17/2025,Sarah Johnson,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",3,78.71,236.13
3202,10/19/2025,Paul Johnson,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",5,114.51,572.55
3203,6/21/2025,Donald Williams,FreshBrew Coffee Maker,Home Appliances,"Atlanta, GA",2,147.33,294.66
3204,2/15/2024,John Wilson,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",1,78.65,78.65
3205,7/3/2025,Steven Davis,NutriMax Blender,Home Appliances,"Portland, OR",5,101.1,505.5
3206,6/27/2025,Robert Davis,Urban Classic Jeans,Fashion,"Dallas, TX",1,69.03,62.13
3207,10/27/2024,Patricia Taylor,GlowAir Standing Fan,Home Appliances,"Seattle, WA",5,106.59,453
3208,11/29/2025,Barbara Gonzalez,Summit Running Shoes,Fashion,"Miami, FL",3,75.69,227.07
3209,10/18/2025,Mary Jones,Nebula Laptop Pro,Electronics,"San Diego, CA",5,960.1,4800.5
3210,7/18/2024,Sarah Davis,ZenLife Yoga Mat,Sports & Fitness,"Portland, OR",1,52.76,52.76
3211,9/23/2025,Andrew Miller,Pulse Wireless Earbuds,Electronics,"Miami, FL",5,93.14,419.15
3212,8/14/2024,Kevin Thomas,GlowAir Standing Fan,Home Appliances,"Dallas, TX",3,109.86,313.11
3213,2/1/2025,Joseph Brown,ZenLife Yoga Mat,Sports & Fitness,"Los Angeles, CA",5,67.2,285.6
3214,6/28/2024,Patricia Martin,GlowAir Standing Fan,Home Appliances,"Boston, MA",2,148.59,282.32
3215,2/16/2025,Karen Martinez,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",4,142.11,568.44
3216,1/26/2025,Barbara Thomas,Pulse Wireless Earbuds,Electronics,"San Jose, CA",4,131.32,525.28
3217,9/20/2024,Matthew Wilson,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",1,41.62,41.62
3218,12/3/2024,Karen Smith,Nebula Laptop Pro,Electronics,"Philadelphia, PA",4,1239.41,4709.76
3219,7/16/2024,Sarah Lopez,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",2,126.52,202.44
3220,1/16/2024,Richard Martin,Aurora Smartphone X1,Electronics,"San Antonio, TX",1,504.64,403.71
3221,10/28/2025,Mark Anderson,FreshBrew Coffee Maker,Home Appliances,"San Diego, CA",4,114.42,457.68
3222,6/7/2025,Charles Jones,FreshBrew Coffee Maker,Home Appliances,"Atlanta, GA",3,165.99,497.97
3223,12/7/2024,Donald Taylor,Nebula Laptop Pro,Electronics,"Las Vegas, NV",2,1240.04,2356.08
3224,4/21/2024,Barbara Williams,Summit Running Shoes,Fashion,"Atlanta, GA",4,117.88,424.36
3225,4/12/2025,Paul Rodriguez,Nebula Laptop Pro,Electronics,"Denver, CO",4,1344.7,5378.8
3226,9/20/2025,Mary Brown,GlowAir Standing Fan,Home Appliances,"Los Angeles, CA",2,105.83,211.66
3227,7/6/2025,Charles Gonzalez,FreshBrew Coffee Maker,Home Appliances,"San Jose, CA",3,127.49,344.22
3228,6/20/2025,Susan Taylor,GlowAir Standing Fan,Home Appliances,"Boston, MA",1,138.24,138.24
3229,10/29/2025,Paul Jackson,Pulse Wireless Earbuds,Electronics,"Boston, MA",1,97.99,97.99
3230,3/12/2024,Patricia Taylor,Urban Classic Jeans,Fashion,"San Diego, CA",4,80.72,322.88
3231,7/14/2024,Anthony Williams,PureGlow Skincare Set,Beauty,"Denver, CO",1,71.83,71.83
3232,11/27/2024,Barbara Thomas,Urban Classic Jeans,Fashion,"Atlanta, GA",4,61.51,221.44
3233,11/23/2025,Kevin Garcia,Urban Classic Jeans,Fashion,"Los Angeles, CA",1,66.11,66.11
3234,9/19/2024,William Davis,Nebula Laptop Pro,Electronics,"Los Angeles, CA",2,814.4,1303.04
3235,1/2/2024,John Smith,NutriMax Blender,Home Appliances,"Los Angeles, CA",2,124.21,248.42
3236,2/1/2024,Thomas Smith,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",3,73.76,210.21
3237,1/8/2024,Thomas Williams,Aurora Smartphone X1,Electronics,"Portland, OR",3,517.53,1552.59
3238,4/10/2025,Michael Smith,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",3,74.92,202.29
3239,6/28/2025,Mark Hernandez,Urban Classic Jeans,Fashion,"Phoenix, AZ",1,71.36,71.36
3240,5/16/2025,David Anderson,Summit Running Shoes,Fashion,"Dallas, TX",1,96.82,77.46
3241,8/10/2024,Donald Brown,NutriMax Blender,Home Appliances,"San Francisco, CA",5,86.89,434.45
3242,9/18/2024,Robert Lopez,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",5,89.97,449.85
3243,11/3/2024,Joseph Williams,PureGlow Skincare Set,Beauty,"Philadelphia, PA",3,80.87,242.61
3244,5/16/2024,Patricia Williams,Summit Running Shoes,Fashion,"Philadelphia, PA",4,113.31,362.6
3245,7/24/2025,Joseph Williams,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",3,97.85,249.51
3246,4/29/2025,Kevin Jackson,Pulse Wireless Earbuds,Electronics,"Denver, CO",4,137.96,551.84
3247,3/23/2024,Andrew Jones,Nebula Laptop Pro,Electronics,"Atlanta, GA",5,1441.8,7209
3248,3/31/2024,Linda Moore,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",3,162.51,487.53
